order_id,user_id,ts,amount,category,used_promo,payment_type
4980,1505,2025-06-06T11:46:06,585.91,Grocery,0,CARD
4981,1413,2025-06-06T21:57:00,687.62,Grocery,1,CARD
4982,1404,2025-06-06T20:40:53,1173.19,Fashion,1,WALLET
4983,1236,2025-06-06T20:47:52,398.32,Grocery,1,UPI
4984,1859,2025-06-06T20:34:16,1944.98,Fashion,0,WALLET
4985,1966,2025-06-06T19:28:22,3613.52,Electronics,0,CARD
4986,1633,2025-06-06T11:11:15,6519.59,Electronics,1,WALLET
4987,1208,2025-06-06T12:43:34,405.66,Beauty,0,CARD
4988,1140,2025-06-06T17:11:05,4722.77,Electronics,0,CARD
4989,1588,2025-06-06T19:21:56,512.94,Grocery,1,CARD
4990,1587,2025-06-06T16:51:38,1301.44,Fashion,0,COD
4991,1917,2025-06-06T19:34:17,4535.41,Electronics,1,CARD
4992,1967,2025-06-06T18:34:44,1597.65,Sports,1,CARD
4993,1570,2025-06-06T16:29:04,681.25,Grocery,0,CARD
4994,2122,2025-06-06T12:58:09,1255.84,Fashion,0,CARD
4995,1125,2025-06-06T11:02:32,548.95,Beauty,0,WALLET
4996,1134,2025-06-06T20:46:25,4818.64,Electronics,1,CARD
4997,1996,2025-06-06T10:22:50,1094.43,Fashion,1,UPI
4998,1650,2025-06-06T10:28:17,672.34,Books,0,WALLET
4999,1706,2025-06-06T13:13:18,2949.6,Electronics,0,CARD
5000,1568,2025-06-06T09:34:16,573.05,Grocery,0,WALLET
5001,1339,2025-06-06T15:02:26,816.57,Home,0,CARD
5002,1839,2025-06-06T11:23:13,380.76,Grocery,0,COD
5003,1322,2025-06-06T19:40:54,1156.27,Fashion,0,CARD
5004,2111,2025-06-06T09:25:47,323.38,Grocery,0,UPI
5005,1095,2025-06-06T11:14:16,389.18,Books,0,UPI
5006,1196,2025-06-06T18:20:12,535.51,Grocery,0,CARD
5007,1192,2025-06-06T11:43:49,433.06,Books,0,CARD
5008,1656,2025-06-06T19:11:55,1392.88,Fashion,0,CARD
5009,1522,2025-06-06T19:43:11,516.17,Books,1,CARD
5010,1753,2025-06-06T12:57:10,566.55,Home,0,UPI
5011,1988,2025-06-06T15:59:24,1719.16,Fashion,1,COD
5012,2006,2025-06-06T08:40:02,834.42,Grocery,1,UPI
5013,1013,2025-06-06T09:34:02,418.36,Grocery,0,CARD
5014,1254,2025-06-06T13:03:30,1678.72,Sports,0,CARD
5015,1081,2025-06-06T10:11:58,423.2,Books,0,CARD
5016,1373,2025-06-06T21:35:02,3129.74,Electronics,0,CARD
5017,1394,2025-06-06T12:51:16,2412.75,Sports,1,COD
5018,1418,2025-06-06T13:51:01,2070.82,Sports,0,WALLET
5019,2083,2025-06-06T21:53:54,421.58,Grocery,1,CARD
5020,1128,2025-06-06T17:08:11,1282.83,Grocery,0,CARD
5021,1817,2025-06-06T16:27:09,6475.97,Electronics,1,UPI
5022,1774,2025-06-06T15:49:30,1745.83,Fashion,0,UPI
5023,1892,2025-06-06T18:42:45,1963.55,Sports,1,UPI
5024,1282,2025-06-06T17:16:10,2137.99,Home,1,UPI
5025,1207,2025-06-06T13:36:55,857.38,Beauty,1,CARD
5026,1403,2025-06-06T21:21:17,344.07,Grocery,0,WALLET
5027,2199,2025-06-06T19:27:44,990.58,Sports,1,CARD
5028,1218,2025-06-06T08:53:48,895.69,Sports,1,CARD
5029,1326,2025-06-06T15:42:15,252.15,Grocery,0,WALLET
5030,1756,2025-06-06T10:37:23,3538.1,Electronics,1,CARD
5031,2012,2025-06-06T18:54:36,1760.21,Sports,0,CARD
5032,1130,2025-06-06T16:48:31,1244.38,Sports,0,CARD
5033,1003,2025-06-06T20:24:37,1062.65,Sports,0,UPI
5034,1555,2025-06-06T11:11:15,1092.83,Sports,0,CARD
5035,2157,2025-06-06T18:00:57,933.99,Fashion,1,CARD
5036,1266,2025-06-06T19:02:44,563.49,Home,0,CARD
5037,1923,2025-06-06T09:20:44,1394.14,Sports,0,WALLET
5038,1024,2025-06-06T19:34:05,370.97,Grocery,0,CARD
5039,1534,2025-06-06T18:16:43,1158.94,Home,0,UPI
5040,1003,2025-06-06T14:50:30,632.31,Home,0,CARD
5041,1880,2025-06-06T13:26:36,957.87,Sports,0,UPI
5042,1427,2025-06-06T13:42:33,251.7,Grocery,1,CARD
5043,1004,2025-06-06T17:59:34,1279.43,Fashion,0,UPI
5044,1808,2025-06-06T16:14:28,1284.12,Fashion,0,UPI
5045,1784,2025-06-06T20:11:55,416.55,Beauty,1,CARD
5046,1503,2025-06-06T12:12:44,1023.22,Fashion,1,WALLET
5047,1232,2025-06-06T12:43:45,551.83,Grocery,1,WALLET
5048,1873,2025-06-06T09:20:39,513.62,Beauty,1,CARD
5049,1750,2025-06-06T18:48:57,1777.3,Home,1,UPI
5050,1072,2025-06-06T10:07:35,483.16,Grocery,0,UPI
5051,1088,2025-06-06T21:12:18,1879.8,Fashion,0,CARD
5052,1528,2025-06-06T20:57:40,1159.65,Fashion,0,CARD
5053,1886,2025-06-06T08:01:01,5262.88,Electronics,0,COD
5054,1603,2025-06-06T21:59:35,426.23,Books,1,UPI
5055,1450,2025-06-06T17:14:20,717.16,Beauty,1,WALLET
5056,1439,2025-06-06T16:31:04,385.05,Grocery,1,UPI
5057,2108,2025-06-06T14:26:46,361.88,Grocery,1,CARD
5058,1126,2025-06-06T12:52:03,476.67,Grocery,0,CARD
5059,1563,2025-06-06T14:04:34,1377.91,Fashion,0,UPI
5060,2042,2025-06-06T09:53:14,6104.23,Electronics,0,UPI
5061,1849,2025-06-06T12:53:59,349.25,Beauty,0,CARD
5062,1865,2025-06-06T17:47:43,766.09,Fashion,1,UPI
5063,1924,2025-06-06T19:39:21,1146.07,Sports,1,WALLET
5064,1345,2025-06-06T08:18:45,1000.15,Fashion,0,UPI
5065,1468,2025-06-06T13:37:45,456.89,Beauty,0,CARD
5066,1981,2025-06-06T11:15:36,6139.15,Electronics,1,CARD
5067,1141,2025-06-06T17:25:14,346.15,Grocery,0,COD
5068,2030,2025-06-06T21:52:18,986.0,Fashion,0,WALLET
5069,1669,2025-06-06T12:06:42,4167.19,Electronics,0,CARD
5070,1631,2025-06-06T21:43:30,558.9,Grocery,1,WALLET
5071,2089,2025-06-06T11:57:01,855.68,Beauty,1,CARD
5072,2080,2025-06-06T09:04:09,995.27,Fashion,0,CARD
5073,1798,2025-06-06T14:20:14,872.92,Beauty,1,CARD
5074,2120,2025-06-06T20:59:27,1637.46,Home,0,CARD
5075,1955,2025-06-06T09:16:56,642.35,Beauty,0,WALLET
5076,1215,2025-06-06T14:49:24,2792.68,Fashion,0,UPI
5077,1743,2025-06-06T08:11:55,746.41,Home,0,CARD
5078,1058,2025-06-06T17:33:31,435.84,Beauty,0,WALLET
5079,1906,2025-06-06T08:02:03,241.4,Grocery,0,WALLET
5080,1405,2025-06-06T13:02:37,589.8,Beauty,0,CARD
5081,1721,2025-06-06T15:04:57,7800.18,Electronics,1,UPI
5082,2187,2025-06-06T08:36:17,293.81,Grocery,1,UPI
5083,2113,2025-06-06T12:58:07,1061.76,Home,0,UPI
5084,1783,2025-06-06T21:00:11,1108.52,Fashion,0,UPI
5085,1097,2025-06-06T12:11:49,506.82,Grocery,0,CARD
5086,1587,2025-06-06T18:40:29,284.07,Grocery,1,CARD
5087,2112,2025-06-06T15:20:28,1843.31,Fashion,0,WALLET
5088,1518,2025-06-06T08:35:24,335.96,Grocery,1,WALLET
5089,1668,2025-06-06T18:00:22,616.24,Beauty,1,CARD
5090,2087,2025-06-06T08:40:13,1270.48,Fashion,0,CARD
5091,1541,2025-06-06T13:46:11,908.51,Fashion,0,WALLET
5092,1816,2025-06-06T09:41:29,377.96,Books,0,CARD
5093,1191,2025-06-06T09:37:13,1538.84,Fashion,0,CARD
5094,1917,2025-06-06T12:22:28,654.99,Grocery,1,CARD
5095,1716,2025-06-06T21:41:48,586.21,Beauty,0,CARD
5096,1539,2025-06-06T19:41:23,742.44,Beauty,1,CARD
5097,1085,2025-06-06T13:56:27,537.54,Grocery,0,UPI
5098,1441,2025-06-06T09:35:53,1100.14,Sports,0,CARD
5099,1790,2025-06-06T21:54:29,809.18,Fashion,0,COD
5100,2196,2025-06-06T11:55:38,835.26,Fashion,0,WALLET
5101,1339,2025-06-06T18:50:21,790.62,Home,0,WALLET
5102,2004,2025-06-06T08:28:22,3851.95,Electronics,0,WALLET
5103,1674,2025-06-06T17:33:53,1004.09,Sports,0,UPI
5104,1730,2025-06-06T14:02:53,230.74,Grocery,0,CARD
5105,1317,2025-06-06T11:27:05,231.56,Grocery,1,CARD
5106,1076,2025-06-06T18:42:55,956.78,Home,0,CARD
5107,1974,2025-06-06T13:08:15,1374.13,Sports,0,CARD
5108,1999,2025-06-06T13:34:58,447.27,Beauty,1,CARD
5109,1204,2025-06-06T09:56:23,2856.72,Fashion,1,COD
5110,1424,2025-06-06T13:58:14,1138.13,Fashion,0,CARD
5111,1193,2025-06-06T11:06:56,4308.67,Electronics,0,CARD
5112,1897,2025-06-06T20:29:55,2542.75,Home,1,UPI
5113,1781,2025-06-06T08:39:57,5121.56,Electronics,1,CARD
5114,1301,2025-06-06T15:26:10,414.19,Grocery,0,WALLET
5115,1260,2025-06-06T18:37:02,1407.03,Sports,0,CARD
5116,2004,2025-06-06T12:29:45,596.32,Books,0,CARD
5117,1616,2025-06-06T15:50:01,433.05,Grocery,0,WALLET
5118,1432,2025-06-06T11:05:01,1402.97,Sports,0,UPI
5119,1716,2025-06-06T21:37:13,853.43,Beauty,0,CARD
5120,1696,2025-06-06T09:15:02,1547.56,Sports,0,UPI
5121,2115,2025-06-06T08:05:43,1111.42,Fashion,0,UPI
5122,1198,2025-06-06T11:35:39,802.62,Home,1,CARD
5123,1983,2025-06-06T08:25:44,5285.82,Electronics,0,WALLET
5124,1039,2025-06-06T12:25:50,445.14,Beauty,1,COD
5125,1709,2025-06-06T09:06:36,1399.65,Fashion,0,UPI
5126,1471,2025-06-06T16:29:05,980.53,Sports,0,UPI
5127,1079,2025-06-06T21:33:07,894.28,Sports,0,WALLET
5128,1729,2025-06-06T14:27:12,323.96,Beauty,0,CARD
5129,2118,2025-06-06T14:50:14,4267.45,Electronics,1,COD
5130,1684,2025-06-06T16:20:15,665.91,Beauty,0,UPI
5131,1043,2025-06-06T18:19:10,851.96,Fashion,1,CARD
5132,1132,2025-06-06T19:20:14,863.81,Fashion,0,UPI
5133,1077,2025-06-06T09:23:06,1984.97,Fashion,0,CARD
5134,1039,2025-06-06T11:35:49,229.62,Grocery,1,CARD
5135,1151,2025-06-06T13:30:07,868.62,Fashion,1,UPI
5136,1976,2025-06-06T10:33:40,576.42,Home,1,UPI
5137,1318,2025-06-06T08:03:55,416.8,Beauty,0,UPI
5138,2159,2025-06-06T10:13:13,532.0,Grocery,0,CARD
5139,1437,2025-06-06T15:05:44,314.4,Grocery,0,CARD
5140,1627,2025-06-06T12:07:16,405.75,Beauty,0,UPI
5141,1551,2025-06-06T09:27:04,1497.65,Fashion,0,COD
5142,1340,2025-06-06T12:53:34,1102.52,Fashion,1,WALLET
5143,1658,2025-06-06T17:10:06,3915.27,Electronics,0,WALLET
5144,1918,2025-06-06T15:20:30,1274.05,Fashion,0,CARD
5145,1361,2025-06-06T13:55:08,929.5,Fashion,0,WALLET
5146,1996,2025-06-06T08:00:51,2795.4,Electronics,0,CARD
5147,1771,2025-06-06T15:25:31,1238.34,Fashion,0,CARD
5148,1190,2025-06-06T10:39:32,2814.82,Fashion,0,CARD
5149,1413,2025-06-06T08:17:36,3804.04,Electronics,0,WALLET
5150,1329,2025-06-06T14:49:57,3609.09,Electronics,1,CARD
5151,1092,2025-06-06T10:21:38,301.24,Grocery,1,CARD
5152,1440,2025-06-06T20:31:06,338.04,Grocery,0,CARD
5153,2130,2025-06-06T20:58:38,1046.01,Home,0,UPI
5154,1635,2025-06-07T13:02:05,923.58,Fashion,0,WALLET
5155,1401,2025-06-07T21:35:43,1560.17,Sports,0,CARD
5156,2103,2025-06-07T08:40:58,8712.92,Electronics,0,CARD
5157,1993,2025-06-07T15:37:48,456.67,Beauty,0,CARD
5158,1470,2025-06-07T18:52:03,1217.48,Fashion,0,CARD
5159,1579,2025-06-07T20:46:40,642.71,Grocery,0,CARD
5160,1456,2025-06-07T09:57:43,390.98,Beauty,1,COD
5161,1914,2025-06-07T18:01:45,3807.61,Electronics,1,UPI
5162,1129,2025-06-07T09:40:03,3415.88,Electronics,0,CARD
5163,1379,2025-06-07T11:03:44,880.0,Beauty,1,UPI
5164,2139,2025-06-07T12:46:13,4655.88,Electronics,0,CARD
5165,1389,2025-06-07T09:47:38,988.41,Beauty,1,UPI
5166,1786,2025-06-07T19:27:39,893.9,Sports,0,WALLET
5167,1464,2025-06-07T12:55:05,2879.73,Fashion,0,UPI
5168,1989,2025-06-07T21:03:55,828.44,Fashion,0,UPI
5169,1547,2025-06-07T19:13:43,907.54,Home,0,CARD
5170,1409,2025-06-07T08:35:09,1002.32,Fashion,1,CARD
5171,1618,2025-06-07T11:42:45,1000.09,Home,0,UPI
5172,1761,2025-06-07T18:03:34,667.16,Beauty,0,WALLET
5173,2176,2025-06-07T12:13:32,1131.95,Fashion,1,UPI
5174,1653,2025-06-07T16:05:45,1147.73,Fashion,0,COD
5175,2002,2025-06-07T11:26:39,468.26,Grocery,1,WALLET
5176,1491,2025-06-07T09:24:45,560.42,Grocery,0,UPI
5177,1807,2025-06-07T14:37:00,639.1,Beauty,0,WALLET
5178,2186,2025-06-07T12:04:19,1816.04,Sports,0,CARD
5179,1147,2025-06-07T17:16:26,1321.29,Fashion,0,CARD
5180,1256,2025-06-07T13:54:34,8972.06,Electronics,0,UPI
5181,1370,2025-06-07T10:31:14,315.29,Grocery,0,CARD
5182,1651,2025-06-07T08:28:23,1117.51,Sports,1,WALLET
5183,1076,2025-06-07T19:15:21,395.57,Beauty,1,CARD
5184,1569,2025-06-07T11:03:07,2944.82,Electronics,0,CARD
5185,1505,2025-06-07T16:16:20,1951.7,Sports,1,WALLET
5186,1662,2025-06-07T20:26:28,897.09,Home,1,CARD
5187,2016,2025-06-07T14:58:03,4003.05,Electronics,0,CARD
5188,1347,2025-06-07T14:19:15,1187.01,Home,1,CARD
5189,1182,2025-06-07T10:50:27,1506.64,Fashion,0,UPI
5190,1240,2025-06-07T17:29:45,1567.2,Home,1,UPI
5191,1066,2025-06-07T18:48:46,615.55,Grocery,0,COD
5192,1171,2025-06-07T09:59:08,373.56,Books,1,CARD
5193,1165,2025-06-07T17:53:48,1123.87,Sports,0,WALLET
5194,1954,2025-06-07T16:35:00,5247.46,Electronics,1,CARD
5195,1063,2025-06-07T11:16:11,4618.15,Electronics,1,CARD
5196,1355,2025-06-07T08:39:45,753.83,Fashion,1,CARD
5197,1051,2025-06-07T08:15:25,5800.71,Electronics,1,CARD
5198,1584,2025-06-07T18:49:49,1005.84,Fashion,0,CARD
5199,1043,2025-06-07T17:09:56,2961.88,Home,0,CARD
5200,1963,2025-06-07T12:16:29,774.82,Beauty,1,CARD
5201,1670,2025-06-07T15:29:57,1042.81,Fashion,1,WALLET
5202,1090,2025-06-07T16:11:28,917.95,Fashion,1,CARD
5203,1616,2025-06-07T20:16:56,378.84,Grocery,0,COD
5204,1563,2025-06-07T14:22:55,3626.68,Electronics,0,WALLET
5205,2131,2025-06-07T20:45:24,762.55,Beauty,0,CARD
5206,1835,2025-06-07T18:21:50,423.12,Books,0,CARD
5207,1356,2025-06-07T09:49:35,698.69,Sports,0,UPI
5208,1617,2025-06-07T19:08:24,1199.31,Sports,0,WALLET
5209,1767,2025-06-07T15:42:08,1599.32,Sports,0,WALLET
5210,1304,2025-06-07T18:27:41,1579.39,Fashion,0,UPI
5211,1584,2025-06-07T15:10:09,1020.32,Sports,0,CARD
5212,2141,2025-06-07T19:09:54,806.06,Fashion,0,CARD
5213,1367,2025-06-07T20:13:15,6426.47,Electronics,0,WALLET
5214,1459,2025-06-07T08:43:16,1429.49,Fashion,0,UPI
5215,1120,2025-06-07T10:00:21,4456.33,Electronics,0,WALLET
5216,1364,2025-06-07T15:03:49,1350.38,Fashion,0,UPI
5217,1484,2025-06-07T18:48:03,534.73,Beauty,1,CARD
5218,1852,2025-06-07T12:51:47,403.0,Grocery,0,COD
5219,1950,2025-06-07T17:33:08,2003.55,Fashion,0,WALLET
5220,1246,2025-06-07T13:39:18,394.53,Grocery,0,CARD
5221,1764,2025-06-07T12:08:53,1596.32,Fashion,0,CARD
5222,2181,2025-06-07T20:57:34,550.64,Home,0,CARD
5223,1631,2025-06-07T17:30:38,5761.37,Electronics,0,UPI
5224,1365,2025-06-07T21:25:19,989.32,Grocery,0,CARD
5225,1902,2025-06-07T10:57:33,273.0,Grocery,0,CARD
5226,1186,2025-06-07T12:15:00,1121.16,Home,1,CARD
5227,1280,2025-06-07T16:07:12,2371.21,Fashion,0,CARD
5228,1742,2025-06-07T10:44:08,577.25,Beauty,1,CARD
5229,1352,2025-06-07T08:51:50,3994.4,Electronics,1,UPI
5230,1589,2025-06-07T18:23:29,475.09,Beauty,1,WALLET
5231,1082,2025-06-07T13:30:13,1676.2,Fashion,0,UPI
5232,1196,2025-06-07T09:59:36,756.03,Books,0,UPI
5233,1060,2025-06-07T10:19:39,489.41,Beauty,0,UPI
5234,1151,2025-06-07T20:41:03,6551.37,Electronics,1,UPI
5235,2085,2025-06-07T09:53:08,469.5,Beauty,1,CARD
5236,1428,2025-06-07T09:44:42,4332.42,Electronics,1,CARD
5237,1951,2025-06-07T20:58:02,1131.21,Home,0,CARD
5238,1331,2025-06-07T09:29:35,982.12,Books,0,WALLET
5239,2063,2025-06-07T17:00:03,842.79,Beauty,0,WALLET
5240,1890,2025-06-07T13:10:10,390.03,Beauty,0,UPI
5241,1955,2025-06-07T08:22:20,956.7,Home,1,WALLET
5242,1354,2025-06-07T19:33:58,4519.88,Electronics,0,WALLET
5243,1901,2025-06-07T19:32:55,402.7,Grocery,0,WALLET
5244,2194,2025-06-07T10:13:03,728.78,Home,0,CARD
5245,1217,2025-06-07T19:36:49,742.06,Fashion,0,UPI
5246,1348,2025-06-07T17:39:35,2854.43,Electronics,1,UPI
5247,1411,2025-06-07T21:26:51,603.16,Beauty,0,UPI
5248,1731,2025-06-07T16:54:48,1741.69,Home,1,CARD
5249,1898,2025-06-07T20:43:02,2971.09,Electronics,0,UPI
5250,1915,2025-06-07T15:36:00,967.89,Fashion,0,CARD
5251,1243,2025-06-07T10:22:07,1082.99,Sports,0,WALLET
5252,1008,2025-06-07T15:02:59,337.94,Books,0,UPI
5253,1623,2025-06-07T20:57:41,902.49,Fashion,0,CARD
5254,1924,2025-06-07T10:22:34,435.21,Beauty,0,CARD
5255,1580,2025-06-07T09:45:33,406.98,Grocery,0,UPI
5256,1166,2025-06-07T19:13:27,463.16,Beauty,0,UPI
5257,1364,2025-06-07T13:06:45,687.99,Beauty,0,UPI
5258,2176,2025-06-07T20:49:45,2247.51,Sports,0,UPI
5259,1658,2025-06-07T08:42:49,5112.8,Electronics,0,WALLET
5260,1515,2025-06-07T14:36:05,5269.57,Electronics,1,CARD
5261,2101,2025-06-07T15:40:06,2101.99,Fashion,0,UPI
5262,1732,2025-06-07T21:13:40,793.87,Fashion,0,WALLET
5263,1910,2025-06-07T11:12:58,306.49,Grocery,0,WALLET
5264,1118,2025-06-07T18:47:02,1925.21,Sports,1,CARD
5265,2010,2025-06-07T21:34:40,250.84,Grocery,1,CARD
5266,2192,2025-06-07T16:23:22,755.65,Grocery,1,CARD
5267,1772,2025-06-07T12:00:27,540.41,Grocery,0,WALLET
5268,1930,2025-06-07T14:46:21,688.24,Beauty,1,CARD
5269,1696,2025-06-07T18:20:26,1070.59,Fashion,0,CARD
5270,1522,2025-06-07T13:07:49,632.32,Grocery,0,CARD
5271,1337,2025-06-07T13:18:15,3962.88,Electronics,0,CARD
5272,1448,2025-06-07T19:00:15,483.36,Beauty,1,UPI
5273,1653,2025-06-07T16:40:10,718.64,Fashion,0,UPI
5274,1890,2025-06-07T09:36:42,1798.91,Fashion,0,UPI
5275,1604,2025-06-07T18:33:17,804.76,Fashion,0,CARD
5276,2121,2025-06-07T21:41:35,401.52,Grocery,1,CARD
5277,1653,2025-06-07T11:17:21,1242.91,Fashion,1,WALLET
5278,1759,2025-06-07T12:12:49,992.71,Home,0,CARD
5279,1442,2025-06-07T18:00:36,1564.38,Fashion,0,WALLET
5280,1409,2025-06-07T19:40:29,1082.18,Fashion,0,CARD
5281,1810,2025-06-07T20:57:31,9233.7,Electronics,0,CARD
5282,1085,2025-06-07T17:42:33,483.99,Beauty,1,CARD
5283,1953,2025-06-07T13:15:21,1046.73,Books,1,WALLET
5284,1697,2025-06-07T21:11:45,1574.68,Fashion,1,CARD
5285,1098,2025-06-07T09:52:25,537.86,Beauty,0,UPI
5286,1542,2025-06-07T16:44:03,358.66,Grocery,1,UPI
5287,1191,2025-06-07T12:10:16,3977.66,Electronics,1,CARD
5288,1968,2025-06-07T11:40:19,1339.26,Fashion,0,CARD
5289,1258,2025-06-07T21:15:28,482.92,Beauty,0,WALLET
5290,1155,2025-06-07T16:03:32,825.32,Fashion,1,CARD
5291,1944,2025-06-07T14:08:01,1297.69,Sports,1,UPI
5292,1228,2025-06-07T08:05:01,222.68,Grocery,0,COD
5293,1517,2025-06-07T13:09:09,1061.18,Fashion,0,CARD
5294,1641,2025-06-07T17:35:28,363.59,Grocery,1,CARD
5295,1074,2025-06-07T11:27:18,1541.82,Sports,0,CARD
5296,1365,2025-06-07T09:28:06,1029.23,Sports,1,CARD
5297,1024,2025-06-07T17:50:22,5999.71,Electronics,0,CARD
5298,1463,2025-06-07T13:54:11,588.62,Beauty,1,UPI
5299,1481,2025-06-07T16:27:46,1031.42,Fashion,1,UPI
5300,2113,2025-06-07T18:31:00,8895.17,Electronics,1,UPI
5301,1044,2025-06-07T09:49:40,5461.75,Electronics,0,WALLET
5302,2061,2025-06-07T12:43:35,3701.65,Electronics,1,CARD
5303,1461,2025-06-07T21:23:21,759.32,Sports,1,CARD
5304,2193,2025-06-07T11:26:23,460.61,Grocery,1,CARD
5305,1070,2025-06-07T16:02:43,1706.4,Fashion,1,CARD
5306,1213,2025-06-07T12:18:56,731.54,Grocery,1,CARD
5307,1914,2025-06-07T17:40:42,1333.23,Sports,0,CARD
5308,1072,2025-06-07T12:12:36,1180.03,Fashion,1,WALLET
5309,1828,2025-06-07T09:13:20,2367.73,Fashion,0,COD
5310,1180,2025-06-07T20:11:17,4185.96,Electronics,0,CARD
5311,1208,2025-06-07T15:02:24,250.47,Grocery,0,WALLET
5312,1177,2025-06-07T21:20:45,833.12,Fashion,0,WALLET
5313,1707,2025-06-07T17:02:53,1074.7,Fashion,1,CARD
5314,1884,2025-06-07T14:53:00,1158.86,Fashion,0,CARD
5315,1751,2025-06-07T08:11:01,257.76,Grocery,0,COD
5316,2178,2025-06-07T08:11:18,691.65,Grocery,0,UPI
5317,1154,2025-06-07T09:46:03,1144.98,Fashion,0,COD
5318,1030,2025-06-07T17:11:07,4315.28,Electronics,0,CARD
5319,2051,2025-06-07T12:37:21,403.34,Grocery,0,CARD
5320,1976,2025-06-07T13:19:06,495.15,Books,0,CARD
5321,1644,2025-06-07T17:10:07,1818.65,Sports,0,COD
5322,1691,2025-06-07T20:21:45,947.93,Home,0,CARD
5323,1098,2025-06-07T14:35:07,3767.57,Electronics,0,CARD
5324,1326,2025-06-07T15:31:28,432.8,Beauty,0,CARD
5325,1237,2025-06-07T18:17:38,760.8,Fashion,1,CARD
5326,1138,2025-06-07T16:36:29,652.89,Beauty,1,CARD
5327,1630,2025-06-07T09:34:07,3269.31,Electronics,1,UPI
5328,1618,2025-06-07T11:54:24,1124.38,Fashion,0,CARD
5329,2070,2025-06-07T18:57:54,549.31,Beauty,0,CARD
5330,1390,2025-06-07T20:36:51,508.42,Beauty,1,CARD
5331,1360,2025-06-07T16:39:55,1349.39,Home,0,UPI
5332,1582,2025-06-07T20:40:20,520.14,Beauty,0,CARD
5333,1207,2025-06-07T16:02:59,8425.74,Electronics,0,CARD
5334,1601,2025-06-07T18:58:59,3513.1,Electronics,1,UPI
5335,1979,2025-06-07T14:39:52,771.93,Sports,0,CARD
5336,1515,2025-06-07T17:14:48,396.8,Grocery,0,CARD
5337,1810,2025-06-07T09:34:02,2832.23,Electronics,1,UPI
5338,1438,2025-06-07T20:58:18,405.94,Beauty,1,CARD
5339,1469,2025-06-07T09:04:44,699.35,Sports,0,CARD
5340,1630,2025-06-07T21:26:25,1001.57,Beauty,0,UPI
5341,1395,2025-06-07T17:51:49,728.98,Home,0,UPI
5342,1114,2025-06-07T16:47:29,362.57,Grocery,0,UPI
5343,1463,2025-06-07T11:44:41,4257.9,Electronics,0,CARD
5344,1542,2025-06-07T18:05:00,608.89,Books,0,CARD
5345,1247,2025-06-07T16:28:52,384.32,Beauty,1,UPI
5346,1273,2025-06-07T17:16:58,523.53,Beauty,1,CARD
5347,1545,2025-06-07T11:03:56,973.97,Fashion,0,CARD
5348,1623,2025-06-07T08:35:58,1124.81,Sports,0,UPI
5349,1718,2025-06-07T13:17:15,5469.25,Electronics,1,CARD
5350,1778,2025-06-07T20:00:27,1013.83,Fashion,0,UPI
5351,2021,2025-06-07T10:33:40,4554.53,Electronics,0,CARD
5352,1490,2025-06-07T10:42:27,820.6,Books,0,CARD
5353,1215,2025-06-07T20:58:12,1338.63,Fashion,0,WALLET
5354,2127,2025-06-07T19:10:30,522.9,Beauty,1,CARD
5355,1590,2025-06-07T14:48:33,414.74,Grocery,0,UPI
5356,1175,2025-06-07T19:03:26,431.25,Grocery,0,CARD
5357,1052,2025-06-07T19:31:12,974.23,Sports,1,CARD
5358,1297,2025-06-07T21:59:47,1239.6,Fashion,1,CARD
5359,1175,2025-06-07T12:35:02,1837.72,Sports,0,CARD
5360,1969,2025-06-07T21:43:31,810.27,Fashion,0,COD
5361,1343,2025-06-07T09:31:58,7013.71,Electronics,0,WALLET
5362,1600,2025-06-07T21:59:10,452.72,Books,0,UPI
5363,1171,2025-06-07T19:12:29,644.42,Grocery,0,WALLET
5364,2061,2025-06-07T09:44:37,348.09,Grocery,0,UPI
5365,2088,2025-06-07T10:52:21,715.0,Home,0,CARD
5366,1455,2025-06-07T21:12:38,319.53,Grocery,0,CARD
5367,1727,2025-06-07T14:33:33,4540.84,Electronics,0,UPI
5368,1887,2025-06-07T08:15:59,299.74,Books,0,CARD
5369,2006,2025-06-07T21:48:37,1169.0,Beauty,1,CARD
5370,1755,2025-06-07T09:38:56,1055.09,Fashion,0,WALLET
5371,1150,2025-06-07T15:57:58,370.16,Beauty,0,CARD
5372,1636,2025-06-07T11:39:15,317.83,Beauty,0,CARD
5373,1967,2025-06-07T14:24:02,575.54,Grocery,0,CARD
5374,1710,2025-06-07T13:12:43,1965.34,Fashion,1,UPI
5375,1278,2025-06-07T11:14:02,351.54,Grocery,0,CARD
5376,1035,2025-06-07T19:30:04,925.7,Books,0,CARD
5377,1175,2025-06-07T13:32:03,1148.68,Fashion,0,CARD
5378,2057,2025-06-07T12:31:36,600.93,Grocery,0,CARD
5379,1715,2025-06-07T13:11:59,1392.9,Sports,0,CARD
5380,1254,2025-06-07T10:33:47,341.49,Grocery,0,COD
5381,1568,2025-06-07T08:50:44,1704.74,Fashion,0,CARD
5382,1323,2025-06-07T21:23:51,1183.74,Fashion,0,UPI
5383,1013,2025-06-07T17:27:34,998.03,Fashion,0,UPI
5384,1050,2025-06-07T10:40:50,1427.46,Fashion,1,CARD
5385,1953,2025-06-07T10:53:32,1827.0,Fashion,0,CARD
5386,1994,2025-06-07T17:33:18,371.41,Grocery,0,CARD
5387,1616,2025-06-07T16:37:20,3618.04,Electronics,1,UPI
